archivo,real,predicho,confianza,n_detecciones,ms
earthworms-299-_jpg.rf.e5eb90ef2e38053ef6517adaec354d6c.jpg,Earthworms,(sin detección),0.0,0,213.3427999997366
earthworms-308-_jpg.rf.2504c9019e3b4fa84ae631dc0ff55460.jpg,Earthworms,Moths,0.5611556172370911,1,281.5784999997959
earthworms-31-_jpg.rf.ed76c30fdcced93d9b20232025929296.jpg,Earthworms,(sin detección),0.0,0,279.41280000004554
earthworms-38-_jpg.rf.9c1f5ba0e04fe30179e8d131b3f16722.jpg,Earthworms,Earthworms,0.6735703945159912,1,148.5776999998052
earthworms-50-_jpg.rf.d08e794511d74f30cb9ab59e6bd73388.jpg,Earthworms,(sin detección),0.0,0,159.4982000001437
earthworms-85-_jpg.rf.da7b517a352a03241442ceab066b0c36.jpg,Earthworms,Caterpillars,0.6707751154899597,1,155.3248000000167
earthworms-89-_jpg.rf.573822fb20f61a01e9be3613c7d0208c.jpg,Earthworms,Earthworms,0.4851255714893341,1,147.6861999999528
earwig-102-_jpg.rf.11ccce14c46790eef951ec6cbca432c3.jpg,Earwigs,Earwigs,0.7177309393882751,1,155.35469999986162
earwig-111-_jpg.rf.83d270d8357f342dac0f869570b6d160.jpg,Earwigs,Earwigs,0.6235057711601257,5,134.70170000027792
earwig-113-_jpg.rf.3148de57698869b2ee09f742945d5859.jpg,Earwigs,Beetles,0.5933191776275635,2,134.93379999999888
earwig-118-_jpg.rf.9881cba3ee3a8978ad64b608f028ae0e.jpg,Earwigs,Earwigs,0.4061020612716675,1,125.94910000007076
earwig-131-_jpg.rf.a975a6cbe5e4daf313e5aee40d1f4799.jpg,Earwigs,Earwigs,0.606241762638092,1,164.80019999971773
earwig-137-_jpg.rf.d457cf92b53ff13b0b5b290696628e22.jpg,Earwigs,(sin detección),0.0,0,147.6089000002503
earwig-145-_jpg.rf.aa57fc9d007916ba7af32eb648a1ebd7.jpg,Earwigs,Earwigs,0.7341009974479675,1,204.2740000001686
earwig-147-_jpg.rf.f2aa270bc43f6f78bcc29d748584cdf3.jpg,Earwigs,Earwigs,0.9322152733802795,1,205.23679999996602
earwig-151-_jpg.rf.4c07a8b456f6f4757046bd4fc71e5889.jpg,Earwigs,Earwigs,0.7447381615638733,1,214.58450000000084
earwig-152-_jpg.rf.387666e54d75008d02a86a68381f0185.jpg,Earwigs,Earwigs,0.6616683602333069,1,247.6173000000017
earwig-153-_jpg.rf.31888ef2f446ac29dae20e71ba66699c.jpg,Earwigs,Earwigs,0.6225100755691528,1,266.1356000003252
earwig-160-_jpg.rf.19166968a2a87d368e881d4655da2157.jpg,Earwigs,Earwigs,0.6506785750389099,1,265.9813000000213
earwig-164-_jpg.rf.12d3fa6846690c5bd9cc503d47798336.jpg,Earwigs,Earwigs,0.802044153213501,1,190.9685000000536
earwig-165-_jpg.rf.98ff25cee96863a57cf23bafba940690.jpg,Earwigs,Earwigs,0.7540560960769653,1,133.94070000003921
earwig-173-_jpg.rf.2647de79fbbe2d37540bdb881b32a8e7.jpg,Earwigs,Earwigs,0.7147546410560608,1,160.27299999996103
earwig-18-_jpg.rf.d58d217588833582ca9971815aa0b202.jpg,Earwigs,Earwigs,0.7648767232894897,1,121.39610000031098
earwig-202-_jpg.rf.c87fd0d715aaaf9a3ae25e29decda5ec.jpg,Earwigs,Earwigs,0.34180086851119995,1,134.08990000016274
earwig-214-_jpg.rf.00f10b3662f3b47ed843a768c2377515.jpg,Earwigs,Earwigs,0.5325990915298462,1,153.6313000001428
earwig-215-_jpg.rf.99e447db42b140f2dfb09672cb34b88a.jpg,Earwigs,Earwigs,0.7780062556266785,1,128.4232999996675
earwig-222-_jpg.rf.0e77d4578c725de56c3fd75cfbc3e6c2.jpg,Earwigs,Earwigs,0.6109218597412109,1,142.12289999977656
earwig-224-_jpg.rf.b5972c9ca07a6ed50a76b30bbda1bb79.jpg,Earwigs,Bees,0.4843587875366211,1,149.2456000000857
earwig-235-_jpg.rf.863630803651097e3a7e59556fa90d87.jpg,Earwigs,Earwigs,0.8308647274971008,1,281.8769999998949
earwig-238-_jpg.rf.417b476c0ef24d052d093c885d972fec.jpg,Earwigs,Beetles,0.7048801779747009,1,387.3956999996153
earwig-24-_jpg.rf.5e3816c76546e8a64836ac5ac25c22e0.jpg,Earwigs,Earwigs,0.4587825536727905,1,406.71419999989666
earwig-245-_jpg.rf.01739a2397f5101974958ee51db7fbcb.jpg,Earwigs,Earwigs,0.7530079483985901,1,381.2886000000617
earwig-254-_jpg.rf.2b6fb12c19c5b21cae783c05e11417c9.jpg,Earwigs,Earwigs,0.6412520408630371,1,269.39850000007937
earwig-255-_jpg.rf.e1ba2aedfd5fbc02390a49923d047a4c.jpg,Earwigs,Earwigs,0.8569486141204834,1,186.68060000027253
earwig-263-_jpg.rf.c0e2bf531b1a6852cd47e74cd7b39beb.jpg,Earwigs,Earwigs,0.6055130958557129,1,149.2329000002428
earwig-269-_jpg.rf.f6e5a7ef4b1511446b587c4b3ddf2730.jpg,Earwigs,Earwigs,0.9391854405403137,1,143.56720000023415
earwig-284-_jpg.rf.6c85658923f69316c59ac2dd7c98a7b3.jpg,Earwigs,Earwigs,0.7018494606018066,1,136.90150000002177
earwig-295-_jpg.rf.4405d302d9980abd805383985115f75d.jpg,Earwigs,Earwigs,0.6760411262512207,1,138.67119999986244
earwig-298-_jpg.rf.600cc25d4d50c36faafdcdc78f9a10ca.jpg,Earwigs,Earwigs,0.7420007586479187,1,123.17690000008952
earwig-310-_jpg.rf.e6291948592935b85dfa659c1af9028d.jpg,Earwigs,Earwigs,0.6706700325012207,1,104.57730000007359
earwig-311-_jpg.rf.3f2cb482534fa87f0668a8dff60c51f5.jpg,Earwigs,(sin detección),0.0,0,124.13670000023558
earwig-313-_jpg.rf.48f2ae6cf920c5ad83230d8429e9cffd.jpg,Earwigs,Earwigs,0.7290860414505005,1,137.4897000000601
earwig-33-_jpg.rf.8d8eeea40a431e386522379770b07dce.jpg,Earwigs,Slugs,0.4434375762939453,1,152.95370000012554
earwig-338-_jpg.rf.0c9bdd3c2ead3d04813bbd4f1374a188.jpg,Earwigs,Earwigs,0.8255584239959717,1,157.39570000005187
earwig-34-_jpg.rf.08afb833d5300c0f874fa495b5c46945.jpg,Earwigs,Earwigs,0.7046428322792053,1,159.3737000002875
earwig-341-_jpg.rf.07cc2ebd85070a72ceb74bd1e441b2c1.jpg,Earwigs,Earwigs,0.6889052987098694,2,222.1377000000757
earwig-355-_jpg.rf.4505901ff766f6088dcac0a998d13da7.jpg,Earwigs,Earwigs,0.7790617346763611,1,257.2618999997758
earwig-367-_jpg.rf.f2c00918477eca581bd6dacc3bb08adc.jpg,Earwigs,Earwigs,0.5211064219474792,1,249.02449999990495
earwig-375-_jpg.rf.881c958898580e13619aa40b7d534654.jpg,Earwigs,Earwigs,0.8055656552314758,1,277.9232000002594
earwig-399-_jpg.rf.62bd2bf7f31f043a6608c206b862aac9.jpg,Earwigs,Earwigs,0.5460443496704102,1,205.62540000037188
earwig-412-_jpg.rf.af4745ea0830646377c7e943dcbfb488.jpg,Earwigs,Earwigs,0.7152246832847595,1,219.60129999979472
earwig-413-_jpg.rf.de55b42a52e88dec0595f65051046f44.jpg,Earwigs,Earwigs,0.6946332454681396,1,146.32799999981216
earwig-417-_jpg.rf.1edc63b241d8a145da3ac91bfce67979.jpg,Earwigs,Earwigs,0.5916519165039062,1,126.90029999976105
earwig-421-_jpg.rf.bdb1dbb1db1018e07ffef7b3a37c4a7b.jpg,Earwigs,(sin detección),0.0,0,120.52390000008018
earwig-427-_jpg.rf.2a3fd212d280bc297818212b64baca7c.jpg,Earwigs,Earwigs,0.7554856538772583,1,155.15030000005936
earwig-428-_jpg.rf.16ec456c1f3f64b10a72a07ede359f16.jpg,Earwigs,(sin detección),0.0,0,136.61590000037904
earwig-432-_jpg.rf.eeec158401262e18fb6dcffa7fc7c545.jpg,Earwigs,Earwigs,0.6839644908905029,1,120.57249999998021
earwig-440-_jpg.rf.429c57b2aee3af5ff8f31a2832b1edb7.jpg,Earwigs,Earwigs,0.8003226518630981,1,127.00360000008004
earwig-452-_jpg.rf.3c504fd0c596592c6201a60a403808ef.jpg,Earwigs,Earwigs,0.412972092628479,1,126.97939999998198
earwig-461-_jpg.rf.bccd07da519a38b2ae819b3f20f938e7.jpg,Earwigs,Earwigs,0.39729219675064087,1,142.6993999998558
earwig-48-_jpg.rf.36e2790a1a0077771d1c15b390c51509.jpg,Earwigs,Earwigs,0.800949215888977,1,146.9336000000112
earwig-52-_jpg.rf.2afd89c7a3c009ea81cff4cf86b10e50.jpg,Earwigs,Earwigs,0.5735076665878296,1,161.39190000012604
earwig-59-_jpg.rf.23955a6c2535be3fc6ecd03cf4cbe904.jpg,Earwigs,Earwigs,0.3462594449520111,1,234.20209999994768
earwig-78-_jpg.rf.75ebf79dcebbc2fa30b40efc284284c0.jpg,Earwigs,(sin detección),0.0,0,225.8959999999206
earwig-91-_jpg.rf.0aa4b2c5a44196f83835fe342a47bcb3.jpg,Earwigs,Earwigs,0.5310792326927185,1,222.24159999996118
earwig-94-_jpg.rf.66617babcb3514c5236b9cad50dc6a80.jpg,Earwigs,Beetles,0.30681508779525757,1,205.9607999999571
grasshopper-107-_jpg.rf.be0754d62d7b93a0d6c2f84f1aa14cd3.jpg,Grasshoppers,Grasshoppers,0.7532488107681274,1,218.45570000004955
grasshopper-11-_jpg.rf.0746dc023efddc064bcdd4c2784fbf16.jpg,Grasshoppers,Grasshoppers,0.6066665053367615,1,210.2878000000601
grasshopper-115-_jpg.rf.39f9575f6f75f3f29b2decc9701d930c.jpg,Grasshoppers,Grasshoppers,0.6956961154937744,1,201.42930000019987
grasshopper-133-_jpg.rf.e677d8a667d099bc44e8c234610da93d.jpg,Grasshoppers,Grasshoppers,0.8837056756019592,1,173.64839999981996
grasshopper-163-_jpg.rf.732bf9cf3fd5f26eea75a08889e6b58a.jpg,Grasshoppers,Grasshoppers,0.7492655515670776,1,136.21660000035263
grasshopper-173-_jpg.rf.d4860f6fd821d9a8589e344d60d65053.jpg,Grasshoppers,Grasshoppers,0.7099381685256958,1,272.4652000001697
grasshopper-179-_jpg.rf.ccb726bd106a62159f586078bd93bd9a.jpg,Grasshoppers,Grasshoppers,0.6832449436187744,1,133.35009999991598
grasshopper-18-_jpg.rf.867473fa8917e9e04256f1a145359a76.jpg,Grasshoppers,Grasshoppers,0.6152706742286682,1,127.80060000022786
grasshopper-190-_jpg.rf.8253f377d79b163e77d955b35deb28c4.jpg,Grasshoppers,Grasshoppers,0.4906345307826996,1,134.14330000023256
grasshopper-193-_jpg.rf.9b40f3781ca7d53dfe846589d216a231.jpg,Grasshoppers,Grasshoppers,0.7916029095649719,1,130.21670000034646
grasshopper-195-_jpg.rf.f37ec63a3e63ee3ddea02c0f812d223c.jpg,Grasshoppers,Grasshoppers,0.7787075638771057,1,158.2813999998507
grasshopper-203-_jpg.rf.1d79d11287cbf0db44c37843d0aeb0a7.jpg,Grasshoppers,Grasshoppers,0.8143725395202637,1,199.91299999992407
grasshopper-21-_jpg.rf.abc56aa501ca2268f11535228de02555.jpg,Grasshoppers,Grasshoppers,0.49004489183425903,1,234.66050000024552
grasshopper-226-_jpg.rf.5b314e43bf0065fd3d014b58673ccc9c.jpg,Grasshoppers,Grasshoppers,0.7017675638198853,1,220.47740000016347
grasshopper-235-_jpg.rf.7f13b491f2ec79260b7614fe814eb9c4.jpg,Grasshoppers,Grasshoppers,0.7830886840820312,1,216.67919999981677
grasshopper-238-_jpg.rf.20b0059af7994ded7958105d762832ee.jpg,Grasshoppers,Grasshoppers,0.6814237236976624,1,238.1464000000051
grasshopper-242-_jpg.rf.7530f188b2d7f7a7e78171e7c131994d.jpg,Grasshoppers,Grasshoppers,0.7285733222961426,1,276.96389999982785
grasshopper-245-_jpg.rf.11c2e8fb8e4401e4db4615cade734369.jpg,Grasshoppers,Grasshoppers,0.8222790360450745,1,279.68590000000404
grasshopper-262-_jpg.rf.d9039ed23f69ed5919cedef264b336bd.jpg,Grasshoppers,(sin detección),0.0,0,196.72609999997803
grasshopper-269-_jpg.rf.cc66f04210aef090f6a4bf434d7a54f1.jpg,Grasshoppers,Grasshoppers,0.7772830128669739,1,138.9353999998093
grasshopper-274-_jpg.rf.51656653a421d03caac9847e92264787.jpg,Grasshoppers,Grasshoppers,0.6574353575706482,1,143.09270000012475
grasshopper-29-_jpg.rf.42ed547840de69e8997b8fffa60c3453.jpg,Grasshoppers,Grasshoppers,0.8047145009040833,1,133.18980000030933
grasshopper-353-_jpg.rf.11a7eb0cc593280b85c6222c06f8a240.jpg,Grasshoppers,Grasshoppers,0.6959770917892456,1,125.99320000026637
grasshopper-366-_jpg.rf.d800afb0742e367068d24aac598a3489.jpg,Grasshoppers,Grasshoppers,0.5604817271232605,1,135.4221999999936
grasshopper-416-_jpg.rf.aa98515ec4ee5fd3ac62cc8257d60c56.jpg,Grasshoppers,Beetles,0.3106210231781006,1,144.82960000032108
grasshopper-428-_jpg.rf.561d0b7ed3ef09aa47fbe0ef6b50b5d3.jpg,Grasshoppers,Grasshoppers,0.845632791519165,1,185.94450000000506
grasshopper-430-_jpg.rf.cda8d9a8d8c81abac898bb4263ac5041.jpg,Grasshoppers,Grasshoppers,0.7016096711158752,1,146.7185999999856
grasshopper-456-_jpg.rf.5877bf3c915d56632e1b619bf1a198d3.jpg,Grasshoppers,Grasshoppers,0.8298453688621521,1,208.7479999995594
grasshopper-466-_jpg.rf.e899f9393625d119596451d6af129b68.jpg,Grasshoppers,Grasshoppers,0.7439919710159302,1,158.41380000028948
grasshopper-475-_jpg.rf.4fb7df3b45e06f57d2f2b9451c5b4864.jpg,Grasshoppers,Grasshoppers,0.5761826038360596,1,175.39030000034472
grasshopper-477-_jpg.rf.254fe9ef86991ad47852db075dc74556.jpg,Grasshoppers,Grasshoppers,0.47510507702827454,1,181.67080000011993
grasshopper-59-_jpg.rf.d996fa1d959aa98bc3c4d8110014b4eb.jpg,Grasshoppers,Grasshoppers,0.7917207479476929,1,166.1175999997795
grasshopper-63-_jpg.rf.3aaaec201d42a0498af62e3085bca65d.jpg,Grasshoppers,Grasshoppers,0.46875056624412537,1,165.6991999998354
grasshopper-73-_jpg.rf.51399747bc591afdda4770356936baf7.jpg,Grasshoppers,Caterpillars,0.47698378562927246,2,149.15079999991576
grasshopper-79-_jpg.rf.262003e7657d4afad07ccbc41fb2eb43.jpg,Grasshoppers,Grasshoppers,0.7091543674468994,1,151.45030000030602
grasshopper-84-_jpg.rf.e97f70dcd6fda67ce58eb42d8775a1fe.jpg,Grasshoppers,Grasshoppers,0.6850329637527466,1,150.30739999974685
grasshopper-85-_jpg.rf.82584c7f8df18f91ebd6ec6b573ee47a.jpg,Grasshoppers,Grasshoppers,0.7251911759376526,1,382.22099999984493
grasshopper-91-_jpg.rf.46b7db122372a9e1f5f7770ee294e8a5.jpg,Grasshoppers,Grasshoppers,0.7628920674324036,1,222.0673000001625
moth-126-_jpg.rf.b322a8cd8d590df75a3060caa84aa369.jpg,Moths,Moths,0.592028021812439,1,328.74160000028496
moth-139-_jpg.rf.72d4cbb3656452fb3a5a00faac722e9e.jpg,Moths,Moths,0.9242347478866577,1,249.89719999985027
moth-140-_jpg.rf.89f68884156202c47604b85a0f8f32e3.jpg,Moths,Moths,0.9409192800521851,1,284.04120000004696
moth-147-_jpg.rf.5ac1a0980188fb1c70581c7b08676f7c.jpg,Moths,Moths,0.725994348526001,1,243.46920000016326
moth-149-_jpg.rf.dc3d94771f40915174e019b288adc63b.jpg,Moths,Moths,0.8217422366142273,1,324.6623999998519
moth-15-_jpg.rf.70b3162dc462b9313143ad3cdbd60994.jpg,Moths,Moths,0.8376730680465698,1,311.79629999996905
moth-151-_jpg.rf.ebe36575aa87a947cea93d631126bc5f.jpg,Moths,Moths,0.7473252415657043,1,321.74829999985377
moth-162-_jpg.rf.c00f27762fcd2c586072d6f9872d296b.jpg,Moths,(sin detección),0.0,0,162.48330000007627
moth-164-_jpg.rf.b9781cdc14f469d13e29248f2ce35ec1.jpg,Moths,Moths,0.957388699054718,1,185.97849999969185
moth-201-_jpg.rf.ac5cc46fd8fc59648f2ac19c0e16166c.jpg,Moths,Moths,0.9407442212104797,1,200.54399999980888
moth-211-_jpg.rf.c405695104d582c6038f34520a5ed100.jpg,Moths,Moths,0.7896233797073364,1,191.8822999996337
moth-217-_jpg.rf.5d4db7acaedce15d8554e1f04ff94e7b.jpg,Moths,Moths,0.7160446643829346,2,236.41550000002098
moth-237-_jpg.rf.75ba41c8e6c69f781b031c0f75a26671.jpg,Moths,Moths,0.7386695146560669,1,173.32289999967543
moth-269-_jpg.rf.648d7b797f149cca19eb1d5c9796e41f.jpg,Moths,Moths,0.8292925953865051,1,134.18360000014218
moth-284-_jpg.rf.e5bec972be187f1b4fcae771e182d1ee.jpg,Moths,(sin detección),0.0,0,138.289800000166
moth-290-_jpg.rf.8b11267eb41b2f3fe5ec58594b92d2df.jpg,Moths,Moths,0.8551933765411377,1,158.0996999996387
moth-3-_jpg.rf.2b1ed9124bef52fa3e0fddad0009a349.jpg,Moths,Moths,0.8215751647949219,1,160.7824000002438
moth-33-_jpg.rf.7bb9b5a8c4de0312a2c21d6bb8d05b88.jpg,Moths,Moths,0.6593332290649414,1,164.4547999999304
moth-335-_jpg.rf.a2b630bd9e9e2ceaa51c573b30edad9d.jpg,Moths,Moths,0.909480631351471,1,159.648400000151
moth-34-_jpg.rf.b1c0b2f9d63462f27e40f7c29fc41a38.jpg,Moths,Moths,0.6914966702461243,1,172.7176999997937
moth-342-_jpg.rf.2340d233bc36d788f26d4dc625535e1a.jpg,Moths,Moths,0.8060780167579651,1,175.10150000043723
moth-371-_jpg.rf.8ff0e564bb920f2b7c800052d10396a7.jpg,Moths,Moths,0.9453316330909729,1,199.6145000002798
moth-380-_jpg.rf.c56898d2a2f238b79d01cc9e947c838d.jpg,Moths,Moths,0.8114700317382812,1,408.65230000008523
moth-382-_jpg.rf.6a2d0c90deb3d91ecf6c402dfd7b6237.jpg,Moths,Moths,0.8543208241462708,1,212.64770000016142
moth-404-_jpg.rf.3e9b20f61d7a3dbdcbaed2573662732b.jpg,Moths,Moths,0.6951695084571838,1,161.50759999982256
moth-407-_jpg.rf.4b6381f85d5b1909b3da2fb3152698fe.jpg,Moths,Moths,0.8090589642524719,1,143.17519999985961
moth-418-_jpg.rf.f76dd20351854122d997c8f83091c33b.jpg,Moths,Moths,0.695165753364563,1,156.0276000000158
moth-426-_jpg.rf.3974e95ee5eb4430d207aab5d3c29950.jpg,Moths,Moths,0.8825657963752747,1,160.61179999996966
moth-43-_jpg.rf.151ca77c476f95158198c48caeb8e12d.jpg,Moths,Moths,0.9010829329490662,1,157.50660000003336
moth-453-_jpg.rf.d08ff1e955676b2fd1a5ef61272b39f8.jpg,Moths,Moths,0.7982212901115417,1,159.2971000000034
moth-457-_jpg.rf.66efd23244193f0876f40fe1a64713ce.jpg,Moths,Slugs,0.6626426577568054,1,181.10840000008466
moth-463-_jpg.rf.97516c18597d05bf621a9f7b2b2d765d.jpg,Moths,Moths,0.7281508445739746,1,256.8735999998353
moth-466-_jpg.rf.1edf68b936983d18717f2e83511c9537.jpg,Moths,Moths,0.30096134543418884,1,184.54849999989165
moth-484-_jpg.rf.4db3d793c2411b7c5115675b9837dfa7.jpg,Moths,Grasshoppers,0.6359250545501709,1,168.1785000000673
moth-49-_jpg.rf.51845a3f3fea188c3f834c90349f9503.jpg,Moths,Moths,0.7659052014350891,1,171.18040000013934
moth-5-_jpg.rf.7996f41f9bc6ab7f1214da04c212d49f.jpg,Moths,Moths,0.8043102025985718,1,147.66869999994015
moth-54-_jpg.rf.a73bc25a71301356165ff2ac08b601e1.jpg,Moths,Moths,0.7510926127433777,1,151.3534000000618
moth-55-_jpg.rf.80b38d7fab30bc9533d4faf9cc933055.jpg,Moths,Moths,0.8039156198501587,1,165.64530000005107
moth-59-_jpg.rf.a2096371ddb668fc2d97c60c71f40c0c.jpg,Moths,Moths,0.7891501188278198,1,214.5780000000741
moth-73-_jpg.rf.91683697baa9b8595ad9946bade13e59.jpg,Moths,Earwigs,0.32904577255249023,1,185.32039999990957
moth-76-_jpg.rf.e77939a1688aa855ead4e24dce6d9abc.jpg,Moths,Moths,0.881392776966095,1,158.76309999976002
moth-79-_jpg.rf.ea3330cae14a25d3b16e698814779e3a.jpg,Moths,Moths,0.8189182281494141,1,177.35899999979665
moth-86-_jpg.rf.17f1bd35d62a45d2c7f01abc226a9205.jpg,Moths,Moths,0.8512503504753113,1,164.87009999991642
moth-90-_jpg.rf.36be956b91a74b6eb851255ad98ef4b5.jpg,Moths,Moths,0.7513629198074341,1,156.11679999983608
moth-95-_jpg.rf.6309fff597768b1dc5f8384e0177093e.jpg,Moths,Moths,0.8129286170005798,1,163.8926000000538
slug-105-_jpg.rf.1dc9fdb01ae99d37b4ca814c8913099d.jpg,Slugs,Slugs,0.515945553779602,1,164.8706000000857
slug-119-_jpg.rf.79ebd71e6f15e283a69d43051ec30b48.jpg,Slugs,Slugs,0.6215068101882935,1,154.01640000027328
slug-136-_jpg.rf.c373f19e1f87c3ee03c7f585e5621d2e.jpg,Slugs,Slugs,0.7435253262519836,1,156.36570000015126
slug-137-_jpg.rf.2f9d8b79bc69650b81fd66082697096a.jpg,Slugs,Slugs,0.7322184443473816,1,175.9276000002501
slug-148-_jpg.rf.d714813269fb7a64ecf68a817b005e2e.jpg,Slugs,Slugs,0.7063915729522705,1,140.21560000037425
slug-151-_jpg.rf.a29dc9808d558e75c95e76f49d249054.jpg,Slugs,Slugs,0.6010192036628723,1,168.98779999974067
slug-172-_jpg.rf.b7721483c007c7630a1b2eea115099de.jpg,Slugs,Slugs,0.6523547768592834,1,160.54729999996198
slug-181-_jpg.rf.6a88ff3f7572e1d8c5d112da21a7a529.jpg,Slugs,Slugs,0.5922158360481262,1,167.0043999997688
slug-182-_jpg.rf.3fc97a3436f44d2e7bc28e4fc984b456.jpg,Slugs,Slugs,0.4022943377494812,1,159.53360000003158
slug-186-_jpg.rf.106ed25799107637e4cc960ebe836307.jpg,Slugs,Slugs,0.6255933046340942,1,148.01700000043638
slug-188-_jpg.rf.be03e6fbd0b55f619d3f46c717e5ddae.jpg,Slugs,Caterpillars,0.38853511214256287,2,148.46439999973882
slug-189-_jpg.rf.5b9ad2baf69fc340092ff452df010748.jpg,Slugs,Slugs,0.5298011898994446,1,165.35750000002736
slug-191-_jpg.rf.5920736e380e82ce8b52e92ce87d2920.jpg,Slugs,Beetles,0.46127840876579285,1,155.99969999993846
slug-206-_jpg.rf.feabb40ab1bcedba27b50db32834a88c.jpg,Slugs,Snails,0.7693429589271545,1,157.92129999999815
slug-208-_jpg.rf.a86c81dc6db7df67328ed32b9a6803be.jpg,Slugs,Slugs,0.7033402323722839,1,161.7178999999851
slug-216-_jpg.rf.a060b22779598597da9b4df12846fc42.jpg,Slugs,Earwigs,0.48713937401771545,1,158.42150000025867
slug-228-_jpg.rf.a080472fc2ff197ba90503c046ab4345.jpg,Slugs,(sin detección),0.0,0,173.68649999980335
slug-237-_jpg.rf.cedf3731f7dc4b5e31c5c543953aab4c.jpg,Slugs,Slugs,0.7115498185157776,1,209.87990000003265
slug-252-_jpg.rf.d9c1c3c5470897ec172aa83e75dadb70.jpg,Slugs,(sin detección),0.0,0,187.01359999977285
slug-257-_jpg.rf.b8e5425afe95b4e2849f084bcb2ec40f.jpg,Slugs,Slugs,0.4930015206336975,1,171.12129999986792
slug-272-_jpg.rf.07411743430d6390f7e30ff6a6879d8a.jpg,Slugs,(sin detección),0.0,0,154.07990000039717
slug-284-_jpg.rf.946ebbaff9e38d5770404fb2a19886a2.jpg,Slugs,Slugs,0.5165435075759888,1,166.37760000003254
slug-287-_jpg.rf.08aa56d6c19f238ff12281cbd0561d9f.jpg,Slugs,Slugs,0.7169597148895264,2,160.39449999971112
slug-325-_jpg.rf.9f9426a89fb40b295821cb05cf271b3b.jpg,Slugs,Slugs,0.674793541431427,1,155.5676000002677
slug-33-_jpg.rf.945e4e6ecdf440b86771b7dac007c177.jpg,Slugs,Slugs,0.4545353055000305,1,161.9700000001103
slug-330-_jpg.rf.923ac81e0e5d33020124d8916ab99786.jpg,Slugs,Slugs,0.6508452296257019,2,168.00730000022668
slug-334-_jpg.rf.968adccc370305cc8625837de6587dcb.jpg,Slugs,Earthworms,0.8849000334739685,1,143.9434999997502
slug-339-_jpg.rf.d829aeb86ab50d46aeace0bd3e37886e.jpg,Slugs,(sin detección),0.0,0,156.9408000000294
slug-349-_jpg.rf.1ed0f41d0b226c95ecf46effb4b5a84f.jpg,Slugs,Slugs,0.4962632656097412,1,159.94039999986853
slug-353-_jpg.rf.86f0be91969562dab2f7953789782f3c.jpg,Slugs,Slugs,0.5638085603713989,1,163.89070000013817
slug-354-_jpg.rf.727108f2eeec7abc7b2b26952c5c8722.jpg,Slugs,Slugs,0.7408416867256165,1,152.31139999968946
slug-366-_jpg.rf.61c2d78a7338d6d672eca9ae53b6fea5.jpg,Slugs,Slugs,0.5699363350868225,1,151.66229999977077
slug-371-_jpg.rf.ae1011b786ddb42d9da2b72ef7814d5c.jpg,Slugs,Slugs,0.6841976046562195,1,159.61689999994633
slug-373-_jpg.rf.1ee7c5bbd308f4ec146a3d3035bd8b73.jpg,Slugs,(sin detección),0.0,0,174.94520000036573
slug-377-_jpg.rf.d21c8a570611cac1eb0b4dec7510074b.jpg,Slugs,Slugs,0.6949232220649719,1,164.69149999966248
slug-385-_jpg.rf.0541d89d204ded29ce56e4745d1dc59f.jpg,Slugs,Slugs,0.8286892771720886,1,161.58330000007481
slug-4-_jpg.rf.565c65b841f189e04b48c662861b081f.jpg,Slugs,Slugs,0.3962199091911316,1,159.97990000005302
slug-42-_jpg.rf.025382a99565301ca253a97c5ad15cc8.jpg,Slugs,Slugs,0.7077317237854004,1,164.26330000012968
slug-43-_jpg.rf.05d54ced8e318d4161110e24732a0f34.jpg,Slugs,Caterpillars,0.393194317817688,1,161.0196999999971
slug-47-_jpg.rf.0c7bd1f22160ecf9c7fd9ebe01faef4d.jpg,Slugs,Moths,0.6095566153526306,1,149.02499999971042
slug-50-_jpg.rf.37161504c209db4eeb218fb93b6cb5e7.jpg,Slugs,(sin detección),0.0,0,208.7890999996489
slug-60-_jpg.rf.2aaaae52967cf6bd04b0ec26230f7fb3.jpg,Slugs,Slugs,0.8693861365318298,1,170.7114000000729
slug-69-_jpg.rf.ec2919b7b9c32a9ca3ff7ea372c4a612.jpg,Slugs,Slugs,0.4485896825790405,1,167.1931000000768
slug-78-_jpg.rf.4bf407c23c2f77eadb52c6238d4ced57.jpg,Slugs,Beetles,0.40766578912734985,1,217.4816000001556
slug-93-_jpg.rf.57196a9227831aadb00bba97e6c8e59e.jpg,Slugs,Slugs,0.6512871384620667,1,196.8894999999975
slug-94-_jpg.rf.45283f7f2eae12a6c47628ea6863f23e.jpg,Slugs,Slugs,0.46922025084495544,2,251.68100000018967
snail-106-_jpg.rf.39d9cf29530531f9ed8bdd5fd0ecbe87.jpg,Snails,Snails,0.8668634295463562,1,215.70580000025075
snail-112-_jpg.rf.4c3ac9b09599c3d00d0801a42e3b143f.jpg,Snails,Snails,0.856389045715332,1,215.095200000178
snail-116-_jpg.rf.6e21acbb8d5a2b1cd71f5acb79497b03.jpg,Snails,Snails,0.8469725251197815,1,243.09309999989637
snail-135-_jpg.rf.739dde3fb03a79e745235ee9d801aa79.jpg,Snails,Snails,0.8440375924110413,1,286.94309999991674
snail-150-_jpg.rf.93b5c98a63389b19a6525b35a1039244.jpg,Snails,Snails,0.7817577719688416,1,210.5957999997372
